year,ahe,bachelor,female,age
2012,9.375,0,1,30
2012,18.376068,0,0,32
2012,18.557692,1,0,28
2012,10.576923,0,0,32
2012,14.027404,1,1,32
2012,44.871796,1,0,31
2012,13.461538,1,1,34
2012,26.923077,0,0,25
2012,21.875,0,0,31
2012,13.675214,0,0,26
2012,16.826923,1,1,25
2012,7.796258,0,1,26
2012,11.538462,0,0,26
2012,19.23077,1,1,29
2012,29.807692,1,0,27
2012,20,1,1,26
2012,24.038462,1,0,29
2012,62.5,1,0,29
2012,22.596153,1,1,27
2012,12.019231,0,0,31
2012,13.942307,0,0,33
2012,12.019231,0,1,32
2012,35.576923,1,0,32
2012,34.722221,1,0,34
2012,14.423077,0,0,30
2012,19.23077,1,0,27
2012,15.384615,1,1,33
2012,12.019231,0,0,31
2012,10,0,1,25
2012,7.2115383,0,0,27
2012,14.423077,1,1,30
2012,19.23077,0,0,26
2012,10.989011,0,1,26
2012,12.019231,0,0,27
2012,30.288462,1,0,31
2012,8.0769234,1,1,27
2012,19.23077,1,0,30
2012,27.403847,0,0,34
2012,16.346153,0,1,32
2012,9.6153851,1,1,32
2012,21.634615,1,1,32
2012,15.961538,1,1,31
2012,45.91346,1,0,30
2012,2.5,0,1,28
2012,12.5,1,1,25
2012,33.653847,0,0,26
2012,39.23077,1,0,34
2012,48.076923,1,1,28
2012,26.442308,1,1,33
2012,23.076923,1,0,34
2012,26.442308,1,0,31
2012,31.25,1,0,29
2012,8.1730766,0,1,32
2012,69.71154,1,0,30
2012,11.538462,1,1,29
2012,15.865385,0,1,34
2012,15.384615,0,0,30
2012,19.231731,1,1,29
2012,19.7125,1,0,31
2012,4.3269229,0,1,31
2012,27.885576,0,0,33
2012,8.6538458,1,1,27
2012,9.0016022,0,0,27
2012,44.505493,1,1,33
2012,34.568268,1,1,32
2012,19.23077,1,0,28
2012,17.788462,0,0,25
2012,11.538462,0,0,31
2012,23.076923,1,0,33
2012,25.961538,1,1,30
2012,19.23077,1,0,25
2012,21.634615,1,1,34
2012,24.332809,1,0,28
2012,14.423077,0,0,28
2012,12.980769,0,1,29
2012,6.7307692,0,0,29
2012,59.615383,1,1,25
2012,21.153847,1,0,26
2012,21.153847,1,0,25
2012,46.154808,1,0,34
2012,31.73077,1,1,32
2012,5.7692308,0,1,32
2012,38.46154,1,0,33
2012,28.846153,0,0,33
2012,35.256409,1,0,33
2012,53.846153,0,1,32
2012,14.423077,0,0,29
2012,9.6153851,0,1,29
2012,32.692307,1,1,34
2012,9.1346149,1,0,26
2012,33.653847,1,1,27
2012,24.51923,1,1,26
2012,19.23077,1,0,26
2012,38.46154,1,0,33
2012,28.847115,1,0,30
2012,12.019231,1,1,31
2012,14.615385,1,1,30
2012,36.057693,1,0,28
2012,23.558655,1,1,30
2012,14.423077,0,0,30
2012,8,1,1,25
2012,24.509804,0,0,31
2012,20.192308,1,0,29
2012,14.423077,1,1,33
2012,8.6538458,0,1,31
2012,16.826923,1,0,34
2012,31.25,1,1,29
2012,14.038462,0,0,26
2012,24.038462,0,0,34
2012,20.336538,1,1,31
2012,10,1,0,32
2012,5.7692308,1,1,29
2012,12.740385,0,0,29
2012,20.913462,1,0,29
2012,15.384615,1,1,28
2012,23.076923,1,1,28
2012,13.846154,0,0,31
2012,16.483517,1,1,28
2012,12.019231,0,0,29
2012,23.076923,0,0,29
2012,8.1632652,0,1,29
2012,15.144231,1,1,26
2012,16.826923,0,0,34
2012,4.8076925,0,1,30
2012,12.5,0,0,33
2012,10.576923,0,1,26
2012,8.8186817,0,1,34
2012,15.865385,0,1,26
2012,16.826923,0,0,25
2012,11.3805,0,0,25
2012,9.6153851,0,0,26
2012,31.770834,1,0,33
2012,31.25,1,1,32
2012,31.25,1,0,28
2012,22.596153,1,1,30
2012,22.435898,0,0,32
2012,28.846153,0,0,26
2012,44.23077,1,1,34
2012,17.788462,1,1,34
2012,16.827885,0,1,29
2012,42.307693,1,0,28
2012,43.26923,1,0,31
2012,14.423077,0,0,32
2012,27.472527,1,1,31
2012,12.980769,1,1,28
2012,8,1,1,28
2012,16.346153,0,1,34
2012,36.057693,1,0,29
2012,26.041666,0,1,30
2012,15.384615,1,1,26
2012,16.008242,0,1,28
2012,21.153847,0,0,28
2012,32.65625,1,1,30
2012,9.6153851,0,0,28
2012,11.302982,1,1,32
2012,18.990385,1,1,26
2012,3.0288463,1,0,29
2012,19.711538,1,0,26
2012,32.174557,1,1,25
2012,17.788462,0,0,30
2012,23.076923,1,1,27
2012,12.019231,0,0,31
2012,29.326923,1,1,31
2012,6.5769229,0,1,28
2012,27.403847,0,0,32
2012,28.846153,1,1,28
2012,12.019231,1,1,31
2012,34.85577,1,0,31
2012,23.076923,1,1,33
2012,17.361111,1,1,27
2012,24.038462,1,0,30
2012,21.634615,1,1,26
2012,12.019231,1,0,25
2012,43.26923,1,1,31
2012,21.634615,0,0,29
2012,13.736263,0,1,34
2012,28.846153,1,1,33
2012,5.8490386,0,0,27
2012,19.951923,1,1,33
2012,21.794872,0,0,31
2012,28.846153,1,0,28
2012,25.48077,0,0,29
2012,4.1666665,0,0,34
2012,15.384615,0,0,29
2012,16.826923,0,0,34
2012,26.442308,1,1,32
2012,18.75,1,0,33
2012,29.807692,1,0,31
2012,26.024956,0,0,34
2012,14.423077,1,1,25
2012,21.153847,0,1,28
2012,10.576923,0,0,28
2012,46.153847,1,0,32
2012,46.153847,1,1,32
2012,26.442308,1,0,34
2012,42.78846,1,0,30
2012,24.038462,1,0,30
2012,20.192308,1,1,31
2012,36.298077,1,0,28
2012,16.02564,0,0,29
2012,19.23077,0,0,33
2012,13.736263,0,1,29
2012,35.76923,1,0,30
2012,15.384615,0,1,31
2012,5.1282053,1,0,27
2012,19.23077,1,0,25
2012,13.461538,1,0,25
2012,11.057693,1,0,31
2012,11.538462,1,0,25
2012,23.076923,1,0,32
2012,16.923077,1,1,27
2012,17.857143,0,1,28
2012,24.038462,1,1,32
2012,43.26923,1,0,27
2012,37.115383,1,0,26
2012,7.2115383,1,1,26
2012,25.510204,1,0,26
2012,28.076923,1,0,26
2012,25.510204,1,0,25
2012,10.489511,1,1,27
2012,18.803419,1,1,33
2012,37.5,1,1,32
2012,24.038462,0,0,31
2012,19.23077,1,1,31
2012,16,0,0,25
2012,43.589745,1,0,30
2012,9.6153851,1,1,26
2012,33.520409,1,0,32
2012,6.8629808,0,1,28
2012,19.23077,1,1,34
2012,11.153846,1,1,32
2012,17.924509,0,0,32
2012,13.943269,0,0,34
2012,23.076923,1,1,28
2012,24.038462,1,0,33
2012,20.242914,1,1,27
2012,17.788462,1,0,30
2012,15.384615,0,0,27
2012,19.23077,0,0,33
2012,12.820513,0,1,34
2012,16.826923,0,1,34
2012,40.865383,1,0,30
2012,38.46154,1,0,33
2012,19.23077,0,1,31
2012,25,0,0,34
2012,17.788462,0,1,25
2012,19.23077,0,0,34
2012,28.846153,0,1,31
2012,19.23077,0,0,31
2012,18.218624,0,0,31
2012,17.692308,0,1,31
2012,12.019231,0,0,27
2012,29.91453,1,0,28
2012,22.836538,1,1,28
2012,24.038462,1,0,28
2012,24.038462,1,1,27
2012,24.615385,1,0,27
2012,14.615385,0,0,32
2012,26.442308,1,0,34
2012,40.865383,1,1,30
2012,4.8076925,0,1,34
2012,36.057693,1,0,29
2012,22.596153,1,1,29
2012,22.115385,1,1,26
2012,21.634615,1,1,25
2012,26.923077,1,0,26
2012,35.042736,1,1,30
2012,28.846153,1,0,30
2012,32.647587,1,0,28
2012,44.23077,1,1,34
2012,25.961538,1,0,34
2012,17.548077,0,1,34
2012,25,1,0,25
2012,9.6153851,1,1,33
2012,27.472527,1,0,25
2012,18.75,1,0,31
2012,14.903846,1,1,27
2012,34.615383,1,0,28
2012,29.91453,1,0,32
2012,13.541667,1,1,26
2012,7.2115383,0,1,29
2012,4.4270835,1,1,26
2012,23.557692,1,1,28
2012,64.285713,1,0,26
2012,23.214285,1,0,31
2012,15.865385,1,1,29
2012,6.75,0,1,34
2012,9.6153851,0,1,34
2012,18.26923,1,0,31
2012,12.019231,0,1,27
2012,5.7692308,0,1,29
2012,25,1,0,30
2012,11.458333,0,1,30
2012,16.483517,0,0,25
2012,18.26923,1,0,33
2012,16.826923,0,0,30
2012,15.480769,0,0,27
2012,28.846153,0,1,34
2012,6.2370062,0,0,33
2012,48.076923,1,0,32
2012,33.653847,1,0,30
2012,7.2115383,0,1,33
2012,24.038462,0,0,33
2012,8.1730766,0,0,32
2012,9.6153851,0,1,29
2012,41.826923,1,1,34
2012,24.038462,1,0,27
2012,4.43787,1,0,28
2012,7.4074073,1,1,26
2012,24.038462,1,1,27
2012,11.538462,0,1,29
2012,10.961538,0,1,27
2012,35.096153,1,1,33
2012,19.23077,1,1,26
2012,23.809525,1,0,29
2012,12.5,0,1,29
2012,25.303644,1,1,31
2012,24.038462,1,1,30
2012,25.961538,1,1,27
2012,10.913462,1,0,30
2012,32.692307,1,0,29
2012,36.324787,1,1,28
2012,34.615383,1,0,28
2012,28.205128,1,1,28
2012,12.019231,1,0,26
2012,13.736263,0,0,34
2012,33.653847,1,1,27
2012,45.673077,1,1,27
2012,28.846153,1,0,27
2012,38.46154,1,0,33
2012,26.923077,1,0,27
2012,20.673077,1,0,25
2012,34.615383,1,0,28
2012,26.153847,1,1,31
2012,17.884615,1,1,27
2012,24.038462,1,1,28
2012,34.615383,1,0,25
2012,24.038462,1,1,28
2012,12.087913,0,0,27
2012,14.423077,0,1,29
2012,13.186813,1,0,34
2012,52.403847,0,1,30
2012,15.162722,1,0,28
2012,20,1,1,26
2012,14.423077,1,1,28
2012,28.846153,1,0,25
2012,14.423077,0,1,30
2012,37.5,1,0,30
2012,14.423077,0,0,26
2012,11.538462,1,0,33
2012,24.038462,1,0,31
2012,22.727272,1,1,30
2012,19.23077,1,0,32
2012,12.820513,1,0,26
2012,44.378696,1,0,32
2012,50.48077,1,0,32
2012,28.847115,1,0,32
2012,17.788462,1,1,27
2012,14.423077,1,1,34
2012,17.788462,1,0,26
2012,22.5,1,0,25
2012,23.076923,1,1,28
2012,20.432692,1,0,27
2012,19.23077,1,0,27
2012,22,1,1,28
2012,35.096153,1,0,25
2012,31.25,1,1,29
2012,19.231731,1,0,31
2012,19.23077,1,0,28
2012,19.231731,1,0,27
2012,37.692307,1,0,33
2012,26.153847,1,1,28
2012,25.641026,1,1,32
2012,26.442308,1,1,27
2012,47.008549,1,0,34
2012,24.038462,1,0,28
2012,10.576923,1,0,26
2012,19.23077,1,0,25
2012,13.942307,1,1,26
2012,17.307692,1,0,25
2012,19.23077,1,0,27
2012,25,1,0,27
2012,36.057693,0,0,33
2012,31.468531,1,0,33
2012,19.23077,1,1,25
2012,48.076923,1,0,32
2012,50.96154,1,0,34
2012,23.214285,1,0,33
2012,34.722221,1,0,33
2012,41.666668,1,0,31
2012,14.1,1,1,25
2012,43.26923,1,1,33
2012,27.972029,1,0,34
2012,8.5059175,1,1,32
2012,57.692307,1,0,33
2012,12.5,1,0,27
2012,18.75,1,0,27
2012,25.961538,1,0,25
2012,21.367521,1,1,25
2012,33.653847,1,0,28
2012,16.153847,1,1,26
2012,15.384615,0,0,25
2012,38.46154,0,0,30
2012,13.461538,1,0,26
2012,38.46154,0,0,31
2012,25.76923,1,0,27
2012,38.46154,1,1,32
2012,15.384615,1,0,25
2012,33.163265,1,0,27
2012,25.510204,1,0,26
2012,19.387754,1,1,26
2012,26.538462,1,1,25
2012,19.231731,1,1,26
2012,35.096153,1,1,28
2012,12.019231,1,0,29
2012,11.538462,0,1,26
2012,17.115385,1,0,25
2012,9.1346149,0,1,25
2012,2.1978023,0,0,30
2012,44.23077,1,1,32
2012,33.653847,1,0,32
2012,49.03846,1,1,29
2012,38.46154,1,1,29
2012,4.43787,0,1,34
2012,43.26923,1,1,34
2012,21.154615,1,0,32
2012,25.641026,1,0,25
2012,25.641026,1,0,26
2012,25,1,0,34
2012,22.115385,1,1,31
2012,28.846153,1,0,26
2012,33.653847,1,0,31
2012,10.096154,0,1,32
2012,12.019231,0,1,26
2012,13.461538,1,1,33
2012,11,0,0,28
2012,11,0,0,33
2012,5.7692308,0,0,29
2012,33.653847,1,0,26
2012,39.14856,1,1,30
2012,2.9914529,1,1,31
2012,5,1,0,27
2012,24.038462,1,1,31
2012,34.615383,1,0,30
2012,19.23077,1,0,25
2012,24.038462,1,1,31
2012,36.324787,1,1,29
2012,18.803419,1,1,34
2012,23.076923,1,1,31
2012,26.398602,1,1,31
2012,21.428572,1,0,27
2012,38.46154,1,0,32
2012,24.038462,1,0,27
2012,41.826923,1,1,29
2012,15.625,1,1,28
2012,16.827885,1,1,27
2012,24.038462,1,1,30
2012,14.423077,1,1,29
2012,30.76923,1,0,27
2012,20.673077,1,1,27
2012,7.125,0,0,31
2012,43.26923,1,1,34
2012,25.641026,1,1,29
2012,14.423077,0,0,28
2012,33.653847,0,0,32
2012,23.4375,1,1,33
2012,19.23077,1,1,28
2012,19.23077,1,1,28
2012,14.424039,0,0,34
2012,24.038462,0,1,30
2012,17.307692,1,1,32
2012,10.625,0,1,30
2012,13.461538,0,0,28
2012,7.6923075,0,0,31
2012,20.270269,1,1,25
2012,19.23077,1,1,25
2012,19.23077,0,1,29
2012,14.423077,0,0,31
2012,20.192308,0,0,33
2012,19.23077,0,1,28
2012,38.46154,1,0,28
2012,16.826923,0,1,26
2012,6.7307692,0,1,25
2012,20.192308,0,1,31
2012,9.1346149,0,1,27
2012,19.23077,0,0,33
2012,24.038462,1,1,34
2012,16.02564,0,0,27
2012,5.4945054,0,1,26
2012,25.576923,0,0,34
2012,45.673077,0,0,31
2012,13.942307,1,1,31
2012,15.384615,1,0,34
2012,12.5,0,0,30
2012,17.106411,1,1,31
2012,17.1,0,0,26
2012,11.538462,0,0,27
2012,24.038462,1,0,31
2012,17.788462,1,1,28
2012,21.634615,0,0,32
2012,12.019231,0,1,31
2012,3.8850038,0,1,26
2012,9.7633133,0,0,25
2012,9.1346149,0,1,27
2012,6.9230771,0,0,27
2012,6.0096154,0,0,26
2012,28.846153,1,0,26
2012,28.846153,1,1,25
2012,40.865383,1,0,29
2012,9.4017096,0,1,33
2012,24.572649,1,0,28
2012,20.192308,1,0,33
2012,9.375,1,1,25
2012,19.23077,1,0,32
2012,13.461538,0,1,25
2012,2.6307693,0,1,33
2012,5,1,0,28
2012,31.25,1,0,28
2012,12.307693,1,0,31
2012,12.019231,1,1,28
2012,43.26923,0,0,30
2012,38.46154,0,0,32
2012,13.461538,0,1,33
2012,8.6538458,0,0,34
2012,23.076923,1,1,27
2012,25,1,1,28
2012,5.2884617,0,1,33
2012,10.576923,1,1,26
2012,20.192308,1,1,29
2012,30.76923,1,1,29
2012,43.26923,1,0,28
2012,43.26923,1,0,34
2012,28.846153,1,0,31
2012,19.23077,1,0,33
2012,25.721153,1,0,26
2012,18.131868,0,1,26
2012,14.423077,0,1,25
2012,15.384615,1,0,29
2012,10.721154,1,0,30
2012,9.6153851,0,1,30
2012,29.05983,1,1,31
2012,12.5,0,0,33
2012,23.504274,0,1,29
2012,14.423077,0,1,31
2012,14.835165,0,0,29
2012,38.46154,1,1,33
2012,8.7412586,0,1,29
2012,11.057693,0,0,29
2012,17.788462,1,1,30
2012,24.038462,1,1,30
2012,7.3076925,0,0,26
2012,25.987526,1,0,30
2012,14.423077,1,1,29
2012,17.094017,1,0,34
2012,24.038462,1,1,31
2012,17.788462,1,1,27
2012,9.6153851,0,0,26
2012,14.423077,0,0,31
2012,30.21978,1,0,28
2012,23.076923,0,0,30
2012,23.557692,0,0,25
2012,17.628204,1,0,26
2012,13,0,1,32
2012,27.403847,0,0,32
2012,10.514231,0,0,28
2012,21.634615,0,0,28
2012,18.26923,0,1,26
2012,21.634615,1,0,30
2012,20,1,1,30
2012,17.307692,1,1,29
2012,14.423077,1,0,26
2012,21.634615,1,0,27
2012,30.76923,1,0,29
2012,28.846153,1,0,28
2012,17.307692,1,1,26
2012,38.46154,1,0,29
2012,14.423077,0,1,32
2012,14.027404,1,1,32
2012,34.615383,1,0,32
2012,12.019231,0,0,25
2012,33.012821,1,0,31
2012,30.048077,1,0,26
2012,22.596153,1,1,29
2012,28.846153,1,0,34
2012,30.288462,1,1,27
2012,24.038462,1,1,30
2012,25.641026,1,0,33
2012,16.826923,1,0,28
2012,20.192308,1,0,30
2012,16.201923,1,0,27
2012,40.950001,1,1,33
2012,19.23077,1,1,29
2012,8.4615383,0,0,34
2012,37.01923,1,0,27
2012,40.865383,1,1,28
2012,15.384615,1,1,34
2012,41.561058,1,0,29
2012,22.63702,1,1,26
2012,29.807692,1,0,31
2012,28.846153,1,1,30
2012,20.673077,1,1,27
2012,16.826923,0,1,31
2012,32.905983,1,0,32
2012,37.5,1,0,30
2012,20.192308,1,0,25
2012,42.307693,1,1,34
2012,19.23077,1,1,29
2012,48.076923,1,1,25
2012,13.782051,1,1,33
2012,19.387754,1,1,25
2012,15.480769,0,0,26
2012,23.557692,0,1,27
2012,13.5,0,0,28
2012,7.5,0,1,26
2012,13.736263,0,1,28
2012,24.038462,1,1,30
2012,36.057693,1,1,30
2012,43.26923,1,0,27
2012,12.019231,1,0,26
2012,17.482517,0,0,32
2012,19.23077,0,1,26
2012,49.099834,1,0,31
2012,43.26923,1,1,31
2012,26.442308,1,0,30
2012,25.961538,1,1,29
2012,41.53846,1,0,34
2012,45.673077,1,0,32
2012,4.8717947,1,1,25
2012,19.23077,1,0,32
2012,15.384615,1,1,30
2012,20.192308,0,1,28
2012,25.961538,1,0,31
2012,42.78846,1,1,31
2012,18.26923,0,0,29
2012,28.846153,1,0,33
2012,37.5,1,0,31
2012,33.653847,1,0,30
2012,9.6153851,0,0,30
2012,31.25,1,0,28
2012,19.23077,0,1,25
2012,33.654808,1,0,29
2012,42.307693,0,0,28
2012,8.0128202,1,0,32
2012,22.596153,0,0,31
2012,13.942307,0,0,27
2012,32.307693,1,0,33
2012,25.961538,1,1,32
2012,7.4568291,0,0,31
2012,21.634615,0,0,33
2012,20.512821,0,0,34
2012,24.51923,1,1,33
2012,17.132868,0,0,34
2012,20.94017,1,0,33
2012,16.826923,1,1,30
2012,13.736263,0,1,31
2012,29.786325,1,1,27
2012,25.624519,1,1,33
2012,25,1,1,26
2012,28.365385,1,1,32
2012,13.313609,0,0,33
2012,6.7307692,0,0,34
2012,36.713287,1,0,33
2012,17.227564,0,0,31
2012,9.2147436,1,0,34
2012,11.057693,1,0,28
2012,38.46154,0,0,31
2012,14.423077,0,0,25
2012,17.740385,0,0,33
2012,25,1,0,31
2012,9.4230766,0,1,32
2012,25.213675,1,0,31
2012,12.362638,0,0,29
2012,29.326923,0,1,34
2012,30,0,0,33
2012,16.153847,0,0,31
2012,18.75,1,1,29
2012,12.019231,0,1,29
2012,40.865383,0,1,28
2012,21.634615,0,1,30
2012,14.423077,1,0,34
2012,21.634615,0,0,30
2012,19.23077,1,0,27
2012,20.673077,0,0,26
2012,8.1632652,0,1,26
2012,7.7362638,0,1,31
2012,29.91453,1,0,34
2012,5.3571429,0,0,27
2012,32.051281,0,0,33
2012,36.057693,1,1,29
2012,19.23077,1,1,30
2012,28.366346,1,0,33
2012,12.019231,0,1,31
2012,14.423077,0,1,29
2012,8.1730766,0,1,25
2012,23.1875,0,0,29
2012,24.444445,1,1,33
2012,25.961538,0,0,31
2012,9.1093121,0,0,34
2012,36.458332,1,0,31
2012,6.9444447,0,1,30
2012,24.725275,1,0,27
2012,32.051281,1,0,34
2012,8.6538458,1,1,32
2012,28.846153,1,0,33
2012,17.094017,1,1,29
2012,10.576923,0,1,33
2012,22.596153,1,1,26
2012,21.978022,0,0,29
2012,24.038462,1,1,31
2012,14.423077,1,1,25
2012,20.833334,1,0,27
2012,8.6538458,0,1,26
2012,19.23077,1,1,32
2012,14.423077,0,0,29
2012,14.823718,0,0,27
2012,8.6538458,1,1,32
2012,6.7307692,1,1,32
2012,11.057693,0,0,33
2012,9.6153851,0,0,31
2012,12.888889,0,1,34
2012,13.557693,1,1,33
2012,15.734265,1,0,32
2012,16.826923,0,0,25
2012,19.23077,0,1,25
2012,12.820513,0,1,31
2012,21.367521,0,0,34
2012,16,1,0,33
2012,12.8008,1,1,32
2012,45.192307,1,0,25
2012,14.423077,0,0,28
2012,26.442308,1,0,29
2012,13.461538,1,1,27
2012,13.501,1,1,28
2012,14.903846,0,0,33
2012,14.423077,1,1,34
2012,25.543957,0,0,31
2012,19.23077,0,0,26
2012,19.23077,0,1,27
2012,22.355288,1,1,34
2012,11.057693,0,1,34
2012,12.019231,0,0,33
2012,18.270193,0,1,26
2012,16.902834,1,1,33
2012,14.423077,0,0,31
2012,17.628204,0,1,28
2012,13.186813,0,0,32
2012,10.576923,0,0,34
2012,16.826923,0,0,31
2012,21.73077,1,0,28
2012,17.067308,1,1,29
2012,9.2307692,1,1,26
2012,19.23077,0,0,27
2012,8.3502026,0,0,28
2012,27.403847,0,0,34
2012,15.224359,1,1,28
2012,69.71154,1,0,30
2012,11.217949,0,0,34
2012,13.736263,0,1,27
2012,17.307692,1,0,32
2012,17.227564,1,1,29
2012,28.846153,1,0,28
2012,11.057693,0,0,34
2012,16.239317,1,1,29
2012,26.923077,1,0,28
2012,13.461538,0,0,26
2012,18.957293,1,0,28
2012,10.577885,1,0,28
2012,10.62753,0,0,29
2012,13.461538,0,1,28
2012,14.423077,0,0,26
2012,38.46154,1,0,28
2012,21.635576,1,1,25
2012,4.2067308,1,0,26
2012,12.019231,1,1,29
2012,15.182186,1,1,28
2012,11.965812,1,0,30
2012,14.423077,1,1,28
2012,11.538462,1,0,28
2012,19.23077,0,0,30
2012,18.26923,0,0,27
2012,17.307692,0,1,25
2012,38.942307,1,0,33
2012,28.847115,1,0,32
2012,11.7,0,0,34
2012,19.23077,1,0,32
2012,16.826923,1,1,32
2012,10.096154,1,0,26
2012,23.076923,1,0,29
2012,23.076923,0,0,29
2012,12.019231,1,1,26
2012,13.461538,1,1,26
2012,10.576923,0,0,25
2012,13.675214,1,1,26
2012,33.653847,0,0,29
2012,23.717949,1,0,31
2012,6.25,0,0,26
2012,12.740385,0,0,34
2012,16.384615,1,0,31
2012,6.25,0,0,33
2012,17.307692,0,1,33
2012,7.2115383,0,0,29
2012,4.8076925,0,0,26
2012,12.745098,0,0,25
2012,7.2115383,0,1,34
2012,11.538462,0,0,30
2012,14.423077,1,1,34
2012,11.778846,0,0,31
2012,29.807692,1,0,26
2012,22.307692,1,1,32
2012,8.1730766,0,1,26
2012,7.9881659,0,0,25
2012,25.274725,0,0,27
2012,5.7692308,0,1,27
2012,8.3160086,0,1,29
2012,18.028847,1,1,34
2012,12.019231,1,1,33
2012,22.115385,0,0,27
2012,24.038462,1,1,34
2012,36.324787,1,1,33
2012,48.076923,0,0,34
2012,10.989011,0,0,30
2012,25,1,0,30
2012,24.038462,1,1,29
2012,12.019231,0,1,27
2012,43.26923,1,0,34
2012,26.442308,1,0,33
2012,40.865383,1,1,31
2012,14.423077,1,1,25
2012,17.403847,1,1,25
2012,9.1346149,0,0,32
2012,9.1346149,0,0,28
2012,30.76923,1,0,30
2012,21.634615,1,0,27
2012,16.827885,1,1,26
2012,15.384615,1,1,28
2012,19.23077,1,0,33
2012,15.865385,0,0,32
2012,17.094017,0,0,26
2012,9.6153851,1,0,29
2012,9.6153851,0,0,27
2012,16.346153,0,0,30
2012,11.434511,1,1,25
2012,12.5,0,1,26
2012,13.736263,1,1,30
2012,21.634615,1,0,32
2012,34.615383,1,0,34
2012,16.826923,1,1,28
2012,12.980769,0,0,27
2012,12.019231,0,1,33
2012,15.384615,0,1,30
2012,12.019231,0,0,34
2012,3.8461537,1,0,34
2012,10.096154,0,0,26
2012,10.096154,0,0,31
2012,21.634615,0,0,27
2012,17.788462,0,0,34
2012,16.826923,1,0,31
2012,17.307692,1,1,33
2012,28.076923,1,0,33
2012,16.826923,1,1,28
2012,8.9743586,0,1,26
2012,12.980769,0,0,31
2012,10.096154,0,0,26
2012,6.2285714,0,0,25
2012,8.6538458,0,1,29
2012,19.23077,0,0,30
2012,7.6923075,0,0,33
2012,21.153847,0,0,29
2012,57.692307,1,0,34
2012,23.557692,1,0,26
2012,33.653847,1,0,26
2012,6.7317309,0,1,31
2012,15.384615,1,0,34
2012,12.019231,1,1,32
2012,21.634615,1,1,29
2012,13.461538,1,0,34
2012,19.23077,1,0,33
2012,33.40081,1,1,32
2012,6.7317309,0,1,25
2012,10,0,0,27
2012,24.038462,0,0,30
2012,30.288462,0,0,33
2012,13.461538,1,0,26
2012,28.846153,1,0,34
2012,37.98077,1,1,28
2012,32.692307,1,0,30
2012,12.237762,0,0,29
2012,24.475525,0,0,30
2012,10,0,1,25
2012,21.978022,0,0,34
2012,7.6666665,0,0,34
2012,7.6923075,0,1,32
2012,15.865385,0,0,34
2012,9.6153851,0,1,26
2012,8.2417583,0,0,25
2012,26.442308,1,1,32
2012,17.307692,1,0,33
2012,16.888889,1,0,34
2012,38.995728,1,1,26
2012,20.432692,1,0,33
2012,22.260946,0,0,31
2012,19.23077,1,1,31
2012,8.2417583,0,0,26
2012,16.826923,1,0,31
2012,44.23077,1,0,33
2012,7.6153846,0,1,29
2012,17.788462,1,1,30
2012,11.057693,0,1,30
2012,16.346153,1,0,27
2012,25,1,0,26
2012,25.48077,0,0,33
2012,10.294535,1,0,32
2012,11.006044,1,1,28
2012,12.260577,0,0,33
2012,12.087913,0,0,28
2012,20.192308,0,0,32
2012,33.653847,1,0,29
2012,20.817308,1,1,30
2012,11.057693,0,0,34
2012,30.288462,1,1,34
2012,11.057693,1,0,31
2012,9.6153851,1,1,27
2012,28.846153,1,0,34
2012,7.6923075,1,1,25
2012,7.6923075,0,1,25
2012,27.472527,1,1,31
2012,12.980769,0,0,33
2012,10,1,1,30
2012,18.5,0,0,31
2012,8.1730766,0,1,31
2012,27.692308,1,0,33
2012,12.980769,0,1,30
2012,6.5934067,1,1,29
2012,17.094017,0,0,33
2012,16.826923,0,1,33
2012,25.540598,1,0,29
2012,14.423077,1,0,34
2012,13.945579,0,0,31
2012,21.794872,1,0,28
2012,21.508097,1,1,28
2012,8.5753841,1,0,28
2012,16.346153,0,0,27
2012,7.5,0,1,27
2012,35.576923,0,0,33
2012,12.019231,0,0,28
2012,10.576923,0,0,34
2012,14.423077,0,1,30
2012,16.826923,0,0,31
2012,14.423077,0,0,25
2012,12.019231,0,0,25
2012,19.711538,0,1,31
2012,24.615385,0,0,31
2012,12.980769,0,1,32
2012,15.865385,1,1,34
2012,21.875,1,0,33
2012,16.826923,1,1,33
2012,11.094674,0,0,26
2012,32.692307,0,0,33
2012,14.5,0,0,30
2012,21.634615,0,1,33
2012,11.538462,0,0,27
2012,26.442308,1,1,28
2012,25,0,0,32
2012,25,1,0,31
2012,16.826923,0,0,26
2012,12,0,0,25
2012,18.26923,0,1,34
2012,16.02564,0,0,32
2012,21.634615,1,1,29
2012,24.038462,1,1,27
2012,10.576923,0,0,26
2012,13.461538,0,0,27
2012,29.807692,1,1,33
2012,24.038462,1,0,34
2012,15.734265,1,0,29
2012,13.701923,1,1,27
2012,36.53846,1,1,34
2012,33.653847,0,0,33
2012,53.846153,1,0,30
2012,6.7307692,0,1,31
2012,18.977734,1,1,32
2012,29.91453,1,0,25
2012,31.25,1,0,25
2012,31.25,1,1,26
2012,17.307692,0,1,26
2012,18.461538,0,1,31
2012,8.7912092,1,1,29
2012,21.634615,0,1,33
2012,21.978022,1,1,30
2012,12.019231,1,1,33
2012,19.607843,1,1,30
2012,38.46154,1,0,27
2012,8.1730766,0,0,27
2012,20.71006,1,1,26
2012,20.71006,1,1,25
2012,4.43787,0,1,29
2012,28.846153,1,0,33
2012,15.865385,1,1,33
2012,8.654808,0,1,29
2012,10.721154,0,1,33
