sex,age,mrd,educ,cworker,region,race,earnings,height,weight,occupation
1:male,57,"1:Married, sps in hh",12,6:Self-employed,3:South,non-hispanic white,17171.264,75,230,8
1:male,41,"1:Married, sps in hh",8,3:State Govt emp,1:Northeast,non-hispanic white,38925.336,67,202,8
1:male,58,6:Never Married,8,1:Private company,4:West,hispanic,7782.854,64,140,8
1:male,46,"1:Married, sps in hh",12,1:Private company,3:South,hispanic,23362.873,70,185,8
1:male,26,"1:Married, sps in hh",18,1:Private company,4:West,non-hispanic white,33712.969,70,160,8
1:male,40,"2:Married, sps not in hh",3,1:Private company,4:West,hispanic,23362.873,63,140,8
1:male,25,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic black,15081.976,68,135,8
1:male,39,3:Divorced,12,1:Private company,3:South,non-hispanic black,10865.429,73,220,8
1:male,25,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,8826.6514,67,158,8
1:male,34,"1:Married, sps in hh",12,6:Self-employed,4:West,hispanic,84054.75,73,200,8
1:male,31,"1:Married, sps in hh",15,1:Private company,4:West,hispanic,23362.873,72,150,8
1:male,65,"1:Married, sps in hh",12,1:Private company,1:Northeast,hispanic,28560.387,66,170,8
1:male,29,6:Never Married,11,1:Private company,4:West,non-hispanic white,44152.16,71,216,8
1:male,27,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,23362.873,68,168,8
1:male,33,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic white,38925.336,70,170,8
1:male,49,"1:Married, sps in hh",7,1:Private company,4:West,hispanic,18168.842,65,143,8
1:male,50,"1:Married, sps in hh",12,5:Incorporated bus,1:Northeast,non-hispanic white,84054.75,69,190,8
1:male,25,6:Never Married,12,1:Private company,3:South,non-hispanic white,23362.873,66,180,8
1:male,35,"1:Married, sps in hh",12,1:Private company,1:Northeast,hispanic,28560.387,69,190,8
1:male,43,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,12954.766,69,200,8
1:male,40,"1:Married, sps in hh",19,1:Private company,4:West,hispanic,10865.429,63,115,8
1:male,38,3:Divorced,14,1:Private company,4:West,non-hispanic black,28560.387,71,192,8
1:male,28,6:Never Married,12,1:Private company,4:West,hispanic,5675.8955,69,148,8
1:male,48,"2:Married, sps not in hh",3,1:Private company,3:South,hispanic,12954.766,64,170,8
1:male,42,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,38925.336,70,175,8
1:male,32,"1:Married, sps in hh",15,6:Self-employed,4:West,non-hispanic white,84054.75,69,170,8
1:male,31,"1:Married, sps in hh",12,4:Local Govt emp,4:West,non-hispanic white,44152.16,70,155,8
1:male,34,6:Never Married,13,1:Private company,3:South,non-hispanic black,10865.429,65,135,8
1:male,60,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,18168.842,69,170,8
1:male,35,"1:Married, sps in hh",12,3:State Govt emp,2:Midwest,non-hispanic white,44152.16,72,300,8
1:male,34,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,84054.75,68,170,8
1:male,60,"1:Married, sps in hh",6,4:Local Govt emp,3:South,non-hispanic black,19237.195,73,158,8
1:male,30,"1:Married, sps in hh",15,5:Incorporated bus,4:West,non-hispanic white,84054.75,74,210,8
1:male,56,3:Divorced,16,1:Private company,2:Midwest,non-hispanic black,19237.195,68,260,8
1:male,44,"1:Married, sps in hh",12,6:Self-employed,1:Northeast,non-hispanic white,14021.395,68,145,8
1:male,64,3:Widowed,12,1:Private company,3:South,non-hispanic black,15081.976,69,170,8
1:male,33,6:Never Married,13,1:Private company,3:South,non-hispanic white,33712.969,64,140,8
1:male,46,"1:Married, sps in hh",14,1:Private company,3:South,non-hispanic white,33712.969,72,190,8
1:male,45,3:Divorced,16,6:Self-employed,2:Midwest,non-hispanic black,23362.873,71,195,8
1:male,30,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,9857.5059,66,150,8
1:male,41,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,12954.766,68,215,8
1:male,26,6:Never Married,9,1:Private company,2:Midwest,non-hispanic black,16081.588,73,220,8
1:male,52,"1:Married, sps in hh",1,1:Private company,1:Northeast,hispanic,16081.588,66,170,8
1:male,34,3:Divorced,15,1:Private company,4:West,non-hispanic white,4726.3911,71,187,8
1:male,41,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,23362.873,71,190,8
1:male,28,6:Never Married,12,1:Private company,1:Northeast,other,33712.969,68,128,8
1:male,50,"2:Married, sps not in hh",6,1:Private company,3:South,hispanic,12954.766,63,160,8
1:male,55,5:Separated,18,4:Local Govt emp,3:South,non-hispanic black,44152.16,73,175,8
1:male,30,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,20305.51,67,230,8
1:male,33,"1:Married, sps in hh",12,3:State Govt emp,1:Northeast,non-hispanic white,38925.336,67,165,8
1:male,27,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,28560.387,72,225,8
1:male,26,6:Never Married,16,1:Private company,4:West,non-hispanic white,12954.766,71,160,8
1:male,35,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,49430.109,74,160,8
1:male,25,"1:Married, sps in hh",12,3:State Govt emp,2:Midwest,non-hispanic white,23362.873,72,220,8
1:male,30,"1:Married, sps in hh",10,1:Private company,3:South,non-hispanic black,16081.588,65,190,8
1:male,38,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,72,205,8
1:male,58,"1:Married, sps in hh",10,1:Private company,2:Midwest,non-hispanic white,23362.873,66,180,8
1:male,56,"1:Married, sps in hh",8,4:Local Govt emp,3:South,non-hispanic white,23362.873,66,165,8
1:male,32,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,23362.873,65,150,8
1:male,43,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,49430.109,72,220,8
1:male,44,"1:Married, sps in hh",15,6:Self-employed,4:West,hispanic,28560.387,66,151,8
1:male,48,3:Divorced,12,4:Local Govt emp,2:Midwest,non-hispanic white,23362.873,73,185,8
1:male,49,5:Separated,12,1:Private company,4:West,other,23362.873,68,150,8
1:male,31,3:Divorced,11,1:Private company,3:South,non-hispanic white,33712.969,67,165,8
1:male,32,"1:Married, sps in hh",18,1:Private company,2:Midwest,non-hispanic white,28560.387,74,205,8
1:male,32,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,33712.969,70,170,8
1:male,39,"1:Married, sps in hh",16,1:Private company,1:Northeast,non-hispanic white,28560.387,70,184,8
1:male,48,3:Divorced,12,1:Private company,2:Midwest,non-hispanic black,20305.51,64,170,8
1:male,28,6:Never Married,12,1:Private company,4:West,non-hispanic white,4726.3911,74,197,8
1:male,57,"1:Married, sps in hh",12,3:State Govt emp,2:Midwest,non-hispanic white,23362.873,75,195,8
1:male,31,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,20305.51,72,190,8
1:male,52,"1:Married, sps in hh",13,4:Local Govt emp,2:Midwest,non-hispanic white,28560.387,70,160,8
1:male,50,"1:Married, sps in hh",13,1:Private company,4:West,other,23362.873,66,180,8
1:male,63,"1:Married, sps in hh",8,4:Local Govt emp,3:South,non-hispanic white,19237.195,67,175,8
1:male,56,3:Divorced,12,4:Local Govt emp,2:Midwest,non-hispanic white,18168.842,67,185,8
1:male,25,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,23362.873,71,200,8
1:male,51,6:Never Married,12,1:Private company,4:West,non-hispanic white,7782.854,70,270,8
1:male,29,6:Never Married,12,1:Private company,3:South,non-hispanic black,8826.6514,74,175,8
1:male,58,"2:Married, sps not in hh",18,1:Private company,4:West,non-hispanic black,17171.264,67,162,8
1:male,33,3:Divorced,10,1:Private company,3:South,non-hispanic black,23362.873,71,135,8
1:male,35,"1:Married, sps in hh",12,1:Private company,1:Northeast,hispanic,20305.51,64,138,8
1:male,46,"2:Married, sps not in hh",14,1:Private company,4:West,other,10865.429,62,145,8
1:male,25,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,19237.195,72,185,8
1:male,30,6:Never Married,14,1:Private company,4:West,non-hispanic white,16081.588,72,145,8
1:male,50,3:Divorced,15,1:Private company,4:West,non-hispanic white,84054.75,72,210,8
1:male,37,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,69,155,8
1:male,34,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,38925.336,70,195,8
1:male,36,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,17171.264,68,235,8
1:male,29,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,23362.873,73,185,8
1:male,34,6:Never Married,13,1:Private company,1:Northeast,non-hispanic white,33712.969,72,230,8
1:male,26,6:Never Married,12,1:Private company,1:Northeast,non-hispanic black,19237.195,73,235,8
1:male,26,6:Never Married,13,1:Private company,3:South,non-hispanic white,10865.429,78,215,8
1:male,30,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,20305.51,73,240,8
1:male,41,6:Never Married,10,3:State Govt emp,2:Midwest,non-hispanic black,15081.976,71,150,8
1:male,50,3:Divorced,13,1:Private company,1:Northeast,non-hispanic white,15081.976,70,195,8
1:male,34,"1:Married, sps in hh",14,6:Self-employed,4:West,non-hispanic white,84054.75,73,185,8
1:male,35,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,17171.264,70,220,8
1:male,38,"1:Married, sps in hh",11,1:Private company,2:Midwest,non-hispanic white,20305.51,70,178,8
1:male,26,"1:Married, sps in hh",9,1:Private company,4:West,other,23362.873,72,180,8
1:male,40,6:Never Married,16,6:Self-employed,1:Northeast,non-hispanic white,23362.873,70,155,8
1:male,52,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic black,84054.75,68,160,8
1:male,28,"1:Married, sps in hh",13,6:Self-employed,3:South,non-hispanic white,49430.109,69,150,8
1:male,61,"1:Married, sps in hh",12,3:State Govt emp,4:West,other,84054.75,68,180,8
1:male,47,6:Never Married,9,4:Local Govt emp,3:South,non-hispanic white,18168.842,64,198,8
1:male,39,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,18168.842,67,152,8
1:male,48,3:Divorced,13,2:Fed Govt emp,3:South,non-hispanic black,84054.75,75,310,8
1:male,41,6:Never Married,14,1:Private company,2:Midwest,non-hispanic white,23362.873,69,158,8
1:male,30,6:Never Married,15,1:Private company,4:West,non-hispanic white,11953.455,70,150,8
1:male,25,6:Never Married,12,5:Incorporated bus,3:South,non-hispanic black,6711.2876,68,170,8
1:male,57,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,18168.842,75,210,8
1:male,63,"1:Married, sps in hh",9,4:Local Govt emp,4:West,non-hispanic white,38925.336,65,145,8
1:male,40,"1:Married, sps in hh",14,6:Self-employed,2:Midwest,non-hispanic white,18168.842,72,185,8
1:male,59,6:Never Married,12,1:Private company,4:West,hispanic,14021.395,62,165,8
1:male,48,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,84054.75,68,208,8
1:male,39,5:Separated,12,1:Private company,3:South,non-hispanic black,11953.455,68,200,8
1:male,34,6:Never Married,12,1:Private company,4:West,non-hispanic black,23362.873,74,243,8
1:male,30,6:Never Married,14,1:Private company,3:South,hispanic,23362.873,69,180,8
1:male,51,"1:Married, sps in hh",6,1:Private company,4:West,hispanic,33712.969,64,170,8
1:male,30,"1:Married, sps in hh",13,6:Self-employed,1:Northeast,non-hispanic white,16081.588,70,220,8
1:male,41,6:Never Married,12,1:Private company,4:West,other,84054.75,65,125,8
1:male,33,6:Never Married,14,1:Private company,1:Northeast,non-hispanic white,84054.75,70,200,8
1:male,41,5:Separated,12,1:Private company,3:South,non-hispanic black,6711.2876,65,150,8
1:male,33,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,12954.766,69,210,8
1:male,40,6:Never Married,12,1:Private company,1:Northeast,other,33712.969,67,135,8
1:male,50,3:Divorced,18,1:Private company,2:Midwest,non-hispanic white,28560.387,70,205,8
1:male,38,"1:Married, sps in hh",17,4:Local Govt emp,4:West,non-hispanic white,84054.75,69,170,8
1:male,27,6:Never Married,14,1:Private company,3:South,hispanic,23362.873,69,152,8
1:male,42,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,16081.588,72,167,8
1:male,38,5:Separated,17,1:Private company,2:Midwest,non-hispanic white,38925.336,72,210,8
1:male,60,3:Divorced,12,1:Private company,3:South,non-hispanic white,33712.969,75,220,8
1:male,27,6:Never Married,14,1:Private company,4:West,hispanic,28560.387,66,141,8
1:male,37,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,10865.429,73,250,8
1:male,47,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,23362.873,69,182,8
1:male,31,"1:Married, sps in hh",12,1:Private company,3:South,hispanic,9857.5059,69,175,8
1:male,49,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,67,160,8
1:male,30,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,19237.195,71,195,8
1:male,26,6:Never Married,12,1:Private company,3:South,non-hispanic white,84054.75,73,150,8
1:male,31,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,23362.873,68,158,8
1:male,62,"1:Married, sps in hh",8,4:Local Govt emp,1:Northeast,hispanic,38925.336,66,156,8
1:male,50,"1:Married, sps in hh",11,1:Private company,1:Northeast,non-hispanic black,16081.588,73,210,8
1:male,31,"1:Married, sps in hh",11,1:Private company,4:West,non-hispanic white,28560.387,68,185,8
1:male,31,6:Never Married,12,1:Private company,4:West,non-hispanic black,16081.588,69,190,8
1:male,25,6:Never Married,9,1:Private company,1:Northeast,other,10865.429,67,120,8
1:male,46,"1:Married, sps in hh",12,4:Local Govt emp,4:West,non-hispanic white,23362.873,70,170,8
1:male,46,6:Never Married,12,1:Private company,3:South,non-hispanic black,6711.2876,60,120,8
1:male,31,3:Divorced,12,1:Private company,3:South,non-hispanic white,33712.969,67,115,8
1:male,34,6:Never Married,16,1:Private company,3:South,non-hispanic white,20305.51,72,160,8
1:male,33,6:Never Married,14,1:Private company,4:West,non-hispanic white,12954.766,72,195,8
1:male,29,6:Never Married,13,1:Private company,4:West,hispanic,23362.873,67,160,8
1:male,31,6:Never Married,19,1:Private company,1:Northeast,non-hispanic white,23362.873,68,120,8
1:male,54,6:Never Married,12,1:Private company,3:South,non-hispanic white,12954.766,71,225,8
1:male,55,"1:Married, sps in hh",14,1:Private company,4:West,non-hispanic white,44152.16,73,210,8
1:male,49,"1:Married, sps in hh",9,1:Private company,3:South,non-hispanic white,15081.976,73,195,8
1:male,27,6:Never Married,14,1:Private company,1:Northeast,non-hispanic white,33712.969,70,165,8
1:male,42,6:Never Married,12,4:Local Govt emp,3:South,non-hispanic white,20305.51,68,185,8
1:male,33,"1:Married, sps in hh",12,4:Local Govt emp,4:West,non-hispanic white,23362.873,74,180,8
1:male,31,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,12954.766,72,285,8
1:male,46,"1:Married, sps in hh",10,1:Private company,4:West,non-hispanic white,12954.766,67,160,8
1:male,29,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,38925.336,73,230,8
1:male,59,3:Divorced,16,4:Local Govt emp,2:Midwest,non-hispanic white,16081.588,72,160,8
1:male,32,3:Divorced,12,1:Private company,1:Northeast,non-hispanic white,28560.387,69,150,8
1:male,36,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,84054.75,68,170,8
1:male,44,3:Divorced,13,6:Self-employed,3:South,non-hispanic black,7782.854,68,170,8
1:male,41,"1:Married, sps in hh",16,1:Private company,2:Midwest,non-hispanic white,84054.75,71,175,8
1:male,34,"1:Married, sps in hh",11,4:Local Govt emp,3:South,non-hispanic black,44152.16,72,185,8
1:male,43,3:Divorced,17,1:Private company,4:West,non-hispanic white,19237.195,73,205,8
1:male,25,"2:Married, sps not in hh",6,1:Private company,4:West,hispanic,23362.873,62,147,8
1:male,34,6:Never Married,12,1:Private company,4:West,non-hispanic white,10865.429,71,170,8
1:male,61,6:Never Married,11,1:Private company,1:Northeast,hispanic,10865.429,72,220,8
1:male,27,6:Never Married,13,1:Private company,3:South,hispanic,18168.842,67,172,8
1:male,64,"1:Married, sps in hh",11,1:Private company,3:South,non-hispanic black,33712.969,70,180,8
1:male,33,6:Never Married,12,2:Fed Govt emp,3:South,non-hispanic black,19237.195,69,178,8
1:male,45,6:Never Married,13,1:Private company,1:Northeast,non-hispanic white,12954.766,65,175,8
1:male,51,"1:Married, sps in hh",9,4:Local Govt emp,4:West,non-hispanic white,49430.109,69,220,8
1:male,51,"1:Married, sps in hh",12,6:Self-employed,2:Midwest,non-hispanic white,23362.873,71,162,8
1:male,59,6:Never Married,11,1:Private company,1:Northeast,non-hispanic white,17171.264,73,160,8
1:male,41,3:Divorced,14,1:Private company,2:Midwest,non-hispanic white,6711.2876,74,320,8
1:male,28,6:Never Married,16,1:Private company,3:South,non-hispanic white,33712.969,72,165,8
1:male,49,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic black,10865.429,66,140,8
1:male,32,"1:Married, sps in hh",11,1:Private company,2:Midwest,non-hispanic white,12954.766,70,240,8
1:male,33,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,23362.873,70,184,8
1:male,54,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,10865.429,66,140,8
1:male,48,3:Divorced,14,1:Private company,4:West,non-hispanic white,44152.16,63,110,8
1:male,32,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,19237.195,74,180,8
1:male,38,"1:Married, sps in hh",6,1:Private company,4:West,other,17171.264,68,120,8
1:male,26,6:Never Married,14,1:Private company,4:West,hispanic,33712.969,69,200,8
1:male,50,"1:Married, sps in hh",12,1:Private company,4:West,other,14021.395,67,130,8
1:male,33,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,44152.16,64,135,8
1:male,31,"1:Married, sps in hh",11,1:Private company,4:West,hispanic,38925.336,69,171,8
1:male,29,5:Separated,11,1:Private company,2:Midwest,non-hispanic black,44152.16,66,130,8
1:male,27,6:Never Married,9,1:Private company,1:Northeast,non-hispanic white,14021.395,65,155,8
1:male,49,"1:Married, sps in hh",11,1:Private company,1:Northeast,non-hispanic black,28560.387,70,190,8
1:male,46,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,8826.6514,69,170,8
1:male,50,"1:Married, sps in hh",9,3:State Govt emp,3:South,non-hispanic black,23362.873,72,196,8
1:male,27,6:Never Married,12,6:Self-employed,4:West,non-hispanic white,49430.109,72,153,8
1:male,30,"1:Married, sps in hh",11,1:Private company,2:Midwest,non-hispanic white,20305.51,75,198,8
1:male,42,6:Never Married,17,5:Incorporated bus,1:Northeast,hispanic,28560.387,69,245,8
1:male,47,3:Divorced,16,1:Private company,4:West,non-hispanic white,33712.969,66,170,8
1:male,30,6:Never Married,15,1:Private company,3:South,non-hispanic black,16081.588,77,195,8
1:male,65,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,49430.109,71,215,8
1:male,54,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,28560.387,68,225,8
1:male,43,"1:Married, sps in hh",14,3:State Govt emp,4:West,non-hispanic white,28560.387,72,175,8
1:male,37,"2:Married, sps not in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,11953.455,68,155,8
1:male,30,"1:Married, sps in hh",12,1:Private company,4:West,hispanic,6711.2876,68,160,8
1:male,46,3:Divorced,7,4:Local Govt emp,2:Midwest,non-hispanic white,17171.264,69,175,8
1:male,48,"1:Married, sps in hh",10,1:Private company,3:South,hispanic,19237.195,69,190,8
1:male,49,3:Divorced,11,6:Self-employed,4:West,hispanic,11953.455,74,210,8
1:male,26,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,28560.387,74,170,8
1:male,30,6:Never Married,12,1:Private company,4:West,hispanic,19237.195,67,160,8
1:male,33,3:Divorced,13,4:Local Govt emp,2:Midwest,non-hispanic white,23362.873,71,175,8
1:male,51,"1:Married, sps in hh",10,4:Local Govt emp,2:Midwest,non-hispanic white,49430.109,69,170,8
1:male,32,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,38925.336,74,215,8
1:male,36,3:Divorced,12,1:Private company,1:Northeast,non-hispanic white,7782.854,69,140,8
1:male,33,3:Divorced,10,1:Private company,2:Midwest,non-hispanic white,9857.5059,74,250,8
1:male,30,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,23362.873,72,180,8
1:male,51,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic white,84054.75,67,146,8
1:male,33,"1:Married, sps in hh",11,1:Private company,4:West,non-hispanic white,28560.387,69,160,8
1:male,52,3:Divorced,12,1:Private company,3:South,other,9857.5059,69,180,8
1:male,27,6:Never Married,16,1:Private company,1:Northeast,non-hispanic white,12954.766,72,180,8
1:male,35,"1:Married, sps in hh",12,4:Local Govt emp,4:West,non-hispanic black,28560.387,64,165,8
1:male,41,"1:Married, sps in hh",12,3:State Govt emp,1:Northeast,non-hispanic white,38925.336,66,160,8
1:male,55,"1:Married, sps in hh",7,1:Private company,1:Northeast,non-hispanic white,38925.336,66,260,8
1:male,55,"1:Married, sps in hh",8,1:Private company,3:South,hispanic,17171.264,71,192,8
1:male,29,"1:Married, sps in hh",14,1:Private company,1:Northeast,non-hispanic black,38925.336,69,180,8
1:male,34,6:Never Married,16,1:Private company,3:South,non-hispanic white,17171.264,71,158,8
1:male,48,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic black,84054.75,74,170,8
1:male,56,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,14021.395,73,185,8
1:male,48,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,20305.51,68,190,8
1:male,44,"1:Married, sps in hh",14,1:Private company,3:South,hispanic,84054.75,72,178,8
1:male,41,"1:Married, sps in hh",13,1:Private company,2:Midwest,non-hispanic white,84054.75,71,180,8
1:male,63,3:Divorced,12,1:Private company,2:Midwest,non-hispanic white,18168.842,63,110,8
1:male,51,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic black,84054.75,70,130,8
1:male,25,6:Never Married,13,1:Private company,3:South,non-hispanic white,12954.766,72,145,8
1:male,26,6:Never Married,14,1:Private company,1:Northeast,non-hispanic white,16081.588,67,185,8
1:male,37,6:Never Married,12,1:Private company,3:South,non-hispanic black,20305.51,66,155,8
1:male,36,3:Divorced,14,1:Private company,3:South,non-hispanic white,12954.766,71,160,8
1:male,45,"1:Married, sps in hh",15,6:Self-employed,4:West,non-hispanic white,44152.16,72,260,8
1:male,30,"1:Married, sps in hh",13,1:Private company,3:South,non-hispanic white,23362.873,74,225,8
1:male,37,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,33712.969,64,170,8
1:male,29,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,8826.6514,67,285,8
1:male,41,"1:Married, sps in hh",12,3:State Govt emp,3:South,non-hispanic black,33712.969,70,204,8
1:male,34,5:Separated,12,1:Private company,1:Northeast,non-hispanic white,84054.75,69,185,8
1:male,45,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,84054.75,68,140,8
1:male,40,3:Divorced,12,1:Private company,3:South,hispanic,16081.588,68,145,8
1:male,32,"1:Married, sps in hh",11,1:Private company,3:South,non-hispanic white,18168.842,72,175,8
1:male,28,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,15081.976,64,160,8
1:male,30,5:Separated,12,4:Local Govt emp,4:West,non-hispanic black,11953.455,68,125,8
1:male,43,6:Never Married,11,1:Private company,4:West,non-hispanic white,18168.842,74,185,8
1:male,28,"1:Married, sps in hh",16,1:Private company,1:Northeast,hispanic,84054.75,70,175,8
1:male,33,"1:Married, sps in hh",14,5:Incorporated bus,3:South,non-hispanic white,23362.873,75,185,8
1:male,37,5:Separated,12,1:Private company,1:Northeast,non-hispanic white,33712.969,68,160,8
1:male,26,3:Divorced,12,1:Private company,3:South,non-hispanic white,17171.264,73,185,8
1:male,25,"1:Married, sps in hh",12,1:Private company,2:Midwest,non-hispanic white,15081.976,71,190,8
1:male,26,6:Never Married,11,1:Private company,4:West,non-hispanic white,28560.387,72,190,8
1:male,42,"1:Married, sps in hh",12,4:Local Govt emp,2:Midwest,non-hispanic white,20305.51,69,165,8
1:male,47,6:Never Married,12,1:Private company,1:Northeast,non-hispanic white,17171.264,68,190,8
1:male,50,"1:Married, sps in hh",13,1:Private company,1:Northeast,non-hispanic white,33712.969,71,150,8
1:male,33,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic black,19237.195,64,145,8
1:male,32,"1:Married, sps in hh",13,1:Private company,4:West,non-hispanic black,84054.75,74,205,8
1:male,33,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic white,49430.109,67,200,8
1:male,46,"1:Married, sps in hh",9,1:Private company,2:Midwest,non-hispanic white,12954.766,57,125,8
1:male,37,"1:Married, sps in hh",16,1:Private company,3:South,non-hispanic black,23362.873,72,224,8
1:male,60,"1:Married, sps in hh",10,1:Private company,4:West,non-hispanic white,33712.969,76,185,8
1:male,47,"1:Married, sps in hh",12,1:Private company,2:Midwest,other,44152.16,67,230,8
1:male,35,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,15081.976,74,180,8
1:male,35,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,9857.5059,68,162,8
1:male,31,"1:Married, sps in hh",15,1:Private company,4:West,non-hispanic white,38925.336,70,220,8
1:male,31,"1:Married, sps in hh",9,1:Private company,2:Midwest,non-hispanic white,15081.976,74,175,8
1:male,31,"1:Married, sps in hh",10,3:State Govt emp,4:West,non-hispanic white,15081.976,68,140,8
1:male,27,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,17171.264,70,165,8
1:male,37,"1:Married, sps in hh",12,4:Local Govt emp,1:Northeast,non-hispanic white,10865.429,70,210,8
1:male,29,"1:Married, sps in hh",14,1:Private company,1:Northeast,hispanic,84054.75,69,180,8
1:male,27,"1:Married, sps in hh",15,1:Private company,3:South,non-hispanic white,44152.16,72,250,8
1:male,62,3:Divorced,12,2:Fed Govt emp,4:West,other,23362.873,69,120,8
1:male,28,6:Never Married,12,1:Private company,2:Midwest,non-hispanic white,23362.873,66,155,8
1:male,44,"1:Married, sps in hh",13,1:Private company,3:South,non-hispanic white,44152.16,67,185,8
1:male,29,"1:Married, sps in hh",12,1:Private company,3:South,non-hispanic black,28560.387,66,160,8
1:male,32,"1:Married, sps in hh",14,1:Private company,2:Midwest,non-hispanic white,33712.969,70,185,8
1:male,62,"1:Married, sps in hh",12,1:Private company,1:Northeast,non-hispanic white,28560.387,68,230,8
1:male,62,"1:Married, sps in hh",11,1:Private company,1:Northeast,non-hispanic white,44152.16,64,148,8
1:male,53,"1:Married, sps in hh",12,1:Private company,4:West,non-hispanic white,33712.969,69,175,8
1:male,40,6:Never Married,10,1:Private company,4:West,other,33712.969,60,125,8
1:male,45,"1:Married, sps in hh",14,4:Local Govt emp,4:West,other,23362.873,66,180,8
1:male,59,"1:Married, sps in hh",8,1:Private company,3:South,non-hispanic white,8826.6514,66,150,8
1:male,44,6:Never Married,12,3:State Govt emp,3:South,non-hispanic black,15081.976,69,174,8
1:male,65,"1:Married, sps in hh",12,6:Self-employed,1:Northeast,non-hispanic white,33712.969,71,205,8
1:male,53,"1:Married, sps in hh",13,4:Local Govt emp,1:Northeast,hispanic,84054.75,67,160,8
1:male,65,6:Never Married,9,1:Private company,3:South,non-hispanic white,9857.5059,73,185,8
1:male,45,"1:Married, sps in hh",12,1:Private company,1:Northeast,hispanic,12954.766,67,160,8
